GRID_ID,CATEGORIA,ANO,MES,CRIMES,HISTORICO_1,PREVISAO_IA
6gyfzh,motorista,2023.0,4.0,1,3.0,2.74
6gyfzh,motorista,2023.0,6.0,1,1.0,1.57
6gyfzh,motorista,2023.0,12.0,1,1.0,1.11
6gyfzh,motorista,2024.0,6.0,1,1.0,1.57
6gyfzj,motorista,2023.0,2.0,1,0.0,1.23
6gyfzj,motorista,2024.0,4.0,2,1.0,1.6
6gyfzj,motorista,2024.0,5.0,1,2.0,2.21
6gyfzk,motorista,2023.0,3.0,1,0.0,1.17
6gyfzk,motorista,2023.0,4.0,1,1.0,1.6
6gyfzk,motorista,2023.0,12.0,1,1.0,1.11
6gyfzk,motorista,2024.0,2.0,1,1.0,1.68
6gyfzk,motorista,2024.0,3.0,2,1.0,1.69
6gyfzk,motorista,2024.0,5.0,2,2.0,2.21
6gyfzm,motorista,2023.0,1.0,1,0.0,1.98
6gyfzm,motorista,2023.0,2.0,1,1.0,1.68
6gyfzm,motorista,2023.0,3.0,1,1.0,1.69
6gyfzm,motorista,2023.0,5.0,1,1.0,1.61
6gyfzm,motorista,2024.0,4.0,1,1.0,1.6
6gyfzm,motorista,2024.0,5.0,2,1.0,1.61
6gyfzm,motorista,2024.0,6.0,2,2.0,2.17
6gyfzn,motorista,2023.0,3.0,1,0.0,1.17
6gyfzp,motorista,2024.0,5.0,1,0.0,1.1
6gyfzq,motorista,2024.0,2.0,1,0.0,1.23
6gyfzq,motorista,2024.0,5.0,1,1.0,1.61
6gyfzr,motorista,2023.0,1.0,1,0.0,1.98
6gyfzr,motorista,2024.0,1.0,1,1.0,2.33
6gyfzs,motorista,2023.0,1.0,3,0.0,1.98
6gyfzs,motorista,2023.0,6.0,1,3.0,2.66
6gyfzs,motorista,2024.0,1.0,1,1.0,2.33
6gyfzs,motorista,2024.0,3.0,2,1.0,1.69
6gyfzs,motorista,2024.0,5.0,3,2.0,2.21
6gyfzt,motorista,2023.0,5.0,1,0.0,1.1
6gyfzt,motorista,2024.0,4.0,1,1.0,1.6
6gyfzv,motorista,2023.0,1.0,1,0.0,1.98
6gyfzv,motorista,2023.0,2.0,2,1.0,1.68
6gyfzv,motorista,2024.0,3.0,1,2.0,2.37
6gyfzy,motorista,2023.0,5.0,1,0.0,1.1
6gyfzy,motorista,2024.0,2.0,1,1.0,1.68
6gyg02,motorista,2022.0,9.0,1,0.0,0.99
6gyg04,ciclista,2023.0,4.0,1,0.0,1.09
6gyg04,motorista,2022.0,12.0,1,0.0,1.02
6gyg04,motorista,2023.0,2.0,1,1.0,1.68
6gyg04,motorista,2023.0,3.0,3,1.0,1.69
6gyg04,motorista,2023.0,4.0,3,3.0,2.74
6gyg04,motorista,2023.0,6.0,1,3.0,2.66
6gyg04,motorista,2024.0,2.0,1,1.0,1.68
6gyg04,motorista,2024.0,3.0,1,1.0,1.69
6gyg04,motorista,2024.0,5.0,1,1.0,1.61
6gyg04,motorista,2024.0,6.0,1,1.0,1.57
6gyg06,motorista,2024.0,3.0,2,0.0,1.17
6gyg06,motorista,2024.0,4.0,1,2.0,2.13
6gyg07,motorista,2023.0,4.0,1,0.0,1.09
6gyg07,motorista,2023.0,5.0,1,1.0,1.61
6gyg07,motorista,2024.0,2.0,2,1.0,1.68
6gyg07,motorista,2024.0,3.0,1,2.0,2.37
6gyg0b,motorista,2023.0,1.0,1,0.0,1.98
6gyg0b,motorista,2023.0,6.0,1,1.0,1.57
6gyg0b,motorista,2024.0,4.0,1,1.0,1.6
6gyg0h,motorista,2024.0,1.0,1,0.0,1.98
6gyg0h,motorista,2024.0,4.0,1,1.0,1.6
6gyg0j,motorista,2023.0,5.0,1,0.0,1.1
6gyg0j,motorista,2024.0,5.0,2,1.0,1.61
6gyg0j,motorista,2024.0,6.0,1,2.0,2.17
6gyg0k,motorista,2023.0,1.0,1,0.0,1.98
6gyg0k,motorista,2023.0,5.0,1,1.0,1.61
6gyg0k,motorista,2023.0,6.0,1,1.0,1.57
6gyg0k,motorista,2024.0,2.0,1,1.0,1.68
6gyg0m,motorista,2024.0,3.0,1,0.0,1.17
6gyg0n,motorista,2023.0,1.0,1,0.0,1.98
6gyg0n,motorista,2023.0,6.0,1,1.0,1.57
6gyg0n,motorista,2024.0,1.0,1,1.0,2.33
6gyg0p,motorista,2023.0,3.0,2,0.0,1.17
6gyg0p,motorista,2023.0,4.0,1,2.0,2.13
6gyg0p,motorista,2024.0,4.0,1,1.0,1.6
6gyg0q,motorista,2022.0,12.0,1,0.0,1.02
6gyg0q,motorista,2024.0,3.0,1,1.0,1.69
6gyg0r,motorista,2023.0,2.0,1,0.0,1.23
6gyg0s,motorista,2024.0,2.0,1,0.0,1.23
6gyg0z,motorista,2024.0,1.0,1,0.0,1.98
6gyg0z,motorista,2024.0,4.0,3,1.0,1.6
6gyg0z,motorista,2024.0,5.0,1,3.0,2.81
6gyg0z,pedestre,2024.0,6.0,1,0.0,1.07
6gyg10,motorista,2023.0,1.0,1,0.0,1.98
6gyg10,motorista,2023.0,5.0,1,1.0,1.61
6gyg11,motorista,2024.0,5.0,1,0.0,1.1
6gyg12,motorista,2023.0,2.0,1,0.0,1.23
6gyg12,motorista,2024.0,4.0,1,1.0,1.6
6gyg12,motorista,2024.0,5.0,1,1.0,1.61
6gyg20,motorista,2023.0,1.0,1,0.0,1.98
6gyg20,motorista,2023.0,3.0,1,1.0,1.69
6gyg20,motorista,2023.0,5.0,1,1.0,1.61
6gyg20,motorista,2024.0,3.0,2,1.0,1.69
6gyg21,motorista,2022.0,1.0,1,0.0,1.98
6gyg21,motorista,2024.0,2.0,2,1.0,1.68
6gyg21,motorista,2024.0,3.0,1,2.0,2.37
6gyg22,motorista,2023.0,2.0,1,0.0,1.23
6gyg22,motorista,2024.0,5.0,1,1.0,1.61
6gyg23,motorista,2024.0,6.0,1,0.0,1.07
6gyg24,motorista,2023.0,4.0,1,0.0,1.09
6gyg24,motorista,2023.0,5.0,1,1.0,1.61
6gyg24,motorista,2024.0,5.0,1,1.0,1.61
6gyg24,motorista,2024.0,6.0,1,1.0,1.57
6gyg25,motorista,2023.0,2.0,1,0.0,1.23
6gyg25,motorista,2023.0,3.0,1,1.0,1.69
6gyg25,motorista,2023.0,4.0,1,1.0,1.6
6gyg25,motorista,2024.0,3.0,2,1.0,1.69
6gyg25,motorista,2024.0,4.0,2,2.0,2.13
6gyg25,motorista,2024.0,5.0,1,2.0,2.21
6gyg25,motorista,2024.0,6.0,3,1.0,1.57
6gyg26,motorista,2023.0,5.0,2,0.0,1.1
6gyg27,motorista,2023.0,1.0,1,0.0,1.98
6gyg27,motorista,2023.0,2.0,1,1.0,1.68
6gyg27,motorista,2023.0,3.0,1,1.0,1.69
6gyg27,motorista,2024.0,1.0,1,1.0,2.33
6gyg27,motorista,2024.0,2.0,1,1.0,1.68
6gyg27,motorista,2024.0,3.0,1,1.0,1.69
6gyg27,motorista,2024.0,4.0,2,1.0,1.6
6gyg28,motorista,2022.0,10.0,1,0.0,1.0
6gyg28,motorista,2023.0,1.0,1,1.0,2.33
6gyg28,motorista,2023.0,5.0,1,1.0,1.61
6gyg28,motorista,2023.0,6.0,1,1.0,1.57
6gyg28,motorista,2024.0,1.0,3,1.0,2.33
6gyg28,motorista,2024.0,2.0,1,3.0,2.81
6gyg28,motorista,2024.0,3.0,1,1.0,1.69
6gyg28,motorista,2024.0,4.0,1,1.0,1.6
6gyg28,motorista,2024.0,5.0,1,1.0,1.61
6gyg29,motorista,2023.0,2.0,1,0.0,1.23
6gyg29,motorista,2023.0,4.0,1,1.0,1.6
6gyg29,motorista,2023.0,5.0,1,1.0,1.61
6gyg29,motorista,2023.0,6.0,1,1.0,1.57
6gyg29,motorista,2024.0,2.0,1,1.0,1.68
6gyg29,motorista,2024.0,3.0,1,1.0,1.69
6gyg29,motorista,2024.0,4.0,1,1.0,1.6
6gyg29,motorista,2024.0,5.0,2,1.0,1.61
6gyg29,motorista,2024.0,6.0,1,2.0,2.17
6gyg2b,motorista,2023.0,1.0,1,0.0,1.98
6gyg2b,motorista,2024.0,1.0,1,1.0,2.33
6gyg2b,motorista,2024.0,2.0,1,1.0,1.68
6gyg2b,motorista,2024.0,3.0,1,1.0,1.69
6gyg2b,motorista,2024.0,6.0,2,1.0,1.57
6gyg2c,motorista,2023.0,1.0,1,0.0,1.98
6gyg2c,motorista,2023.0,4.0,2,1.0,1.6
6gyg2c,motorista,2024.0,2.0,2,2.0,2.23
6gyg2c,motorista,2024.0,3.0,1,2.0,2.37
6gyg2c,motorista,2024.0,6.0,1,1.0,1.57
6gyg2d,motorista,2023.0,1.0,1,0.0,1.98
6gyg2d,motorista,2023.0,3.0,1,1.0,1.69
6gyg2d,motorista,2024.0,1.0,1,1.0,2.33
6gyg2d,motorista,2024.0,3.0,1,1.0,1.69
6gyg2d,motorista,2024.0,6.0,1,1.0,1.57
6gyg2e,motorista,2023.0,1.0,1,0.0,1.98
6gyg2e,motorista,2023.0,5.0,1,1.0,1.61
6gyg2e,motorista,2024.0,4.0,1,1.0,1.6
6gyg2e,motorista,2024.0,6.0,2,1.0,1.57
6gyg2f,motorista,2022.0,12.0,1,0.0,1.02
6gyg2f,motorista,2023.0,12.0,1,1.0,1.11
6gyg2f,motorista,2024.0,4.0,2,1.0,1.6
6gyg2f,motorista,2024.0,5.0,1,2.0,2.21
6gyg2f,motorista,2024.0,6.0,1,1.0,1.57
6gyg2g,motorista,2023.0,1.0,1,0.0,1.98
6gyg2g,motorista,2023.0,4.0,1,1.0,1.6
6gyg2g,motorista,2024.0,5.0,2,1.0,1.61
6gyg2h,motorista,2023.0,6.0,1,0.0,1.07
6gyg2h,motorista,2024.0,2.0,1,1.0,1.68
6gyg2h,motorista,2024.0,6.0,1,1.0,1.57
6gyg2j,motorista,2023.0,1.0,1,0.0,1.98
6gyg2j,motorista,2023.0,4.0,1,1.0,1.6
6gyg2j,motorista,2023.0,6.0,1,1.0,1.57
6gyg2j,motorista,2023.0,12.0,1,1.0,1.11
6gyg2m,motorista,2023.0,3.0,1,0.0,1.17
6gyg2m,motorista,2024.0,3.0,2,1.0,1.69
6gyg2n,motorista,2024.0,4.0,1,0.0,1.09
6gyg2p,motorista,2023.0,2.0,1,0.0,1.23
6gyg2p,motorista,2024.0,1.0,1,1.0,2.33
6gyg2p,motorista,2024.0,2.0,1,1.0,1.68
6gyg2p,motorista,2024.0,5.0,1,1.0,1.61
6gyg2q,motorista,2023.0,1.0,1,0.0,1.98
6gyg2q,motorista,2023.0,3.0,1,1.0,1.69
6gyg2q,motorista,2024.0,2.0,1,1.0,1.68
6gyg2q,motorista,2024.0,4.0,1,1.0,1.6
6gyg2r,motorista,2022.0,11.0,1,0.0,1.01
6gyg2r,motorista,2023.0,1.0,1,1.0,2.33
6gyg2r,motorista,2024.0,2.0,1,1.0,1.68
6gyg2r,motorista,2024.0,3.0,1,1.0,1.69
6gyg2s,motorista,2024.0,3.0,1,0.0,1.17
6gyg2s,motorista,2024.0,4.0,2,1.0,1.6
6gyg2t,motorista,2023.0,3.0,1,0.0,1.17
6gyg2t,motorista,2024.0,3.0,1,1.0,1.69
6gyg2t,motorista,2024.0,4.0,1,1.0,1.6
6gyg2t,motorista,2024.0,5.0,2,1.0,1.61
6gyg2u,motorista,2023.0,1.0,1,0.0,1.98
6gyg2u,motorista,2023.0,4.0,2,1.0,1.6
6gyg2u,motorista,2024.0,1.0,1,2.0,2.27
6gyg2u,motorista,2024.0,2.0,2,1.0,1.68
6gyg2u,motorista,2024.0,3.0,1,2.0,2.37
6gyg2u,motorista,2024.0,5.0,2,1.0,1.61
6gyg2u,motorista,2024.0,6.0,2,2.0,2.17
6gyg2v,motorista,2023.0,3.0,1,0.0,1.17
6gyg2v,motorista,2023.0,4.0,1,1.0,1.6
6gyg2v,motorista,2023.0,5.0,1,1.0,1.61
6gyg2v,motorista,2024.0,2.0,3,1.0,1.68
6gyg2w,motorista,2023.0,1.0,1,0.0,1.98
6gyg2w,motorista,2023.0,4.0,1,1.0,1.6
6gyg2w,motorista,2024.0,2.0,2,1.0,1.68
6gyg2w,motorista,2024.0,3.0,1,2.0,2.37
6gyg2x,motorista,2023.0,1.0,1,0.0,1.98
6gyg2x,motorista,2023.0,3.0,1,1.0,1.69
6gyg2x,motorista,2023.0,5.0,1,1.0,1.61
6gyg2x,motorista,2023.0,6.0,1,1.0,1.57
6gyg2x,motorista,2024.0,1.0,1,1.0,2.33
6gyg2x,motorista,2024.0,2.0,1,1.0,1.68
6gyg2x,motorista,2024.0,4.0,1,1.0,1.6
6gyg2x,motorista,2024.0,6.0,2,1.0,1.57
6gyg2y,motorista,2023.0,3.0,1,0.0,1.17
6gyg2y,motorista,2023.0,5.0,1,1.0,1.61
6gyg2y,motorista,2024.0,2.0,1,1.0,1.68
6gyg2z,motorista,2023.0,6.0,1,0.0,1.07
6gyg2z,motorista,2024.0,4.0,1,1.0,1.6
6gyg2z,motorista,2024.0,5.0,2,1.0,1.61
6gyg30,motorista,2022.0,1.0,1,0.0,1.98
6gyg30,motorista,2023.0,1.0,2,1.0,2.33
6gyg30,motorista,2023.0,4.0,1,2.0,2.13
6gyg30,motorista,2023.0,5.0,2,1.0,1.61
6gyg30,motorista,2023.0,6.0,1,2.0,2.17
6gyg30,motorista,2024.0,1.0,1,1.0,2.33
6gyg31,motorista,2023.0,2.0,1,0.0,1.23
6gyg31,motorista,2023.0,3.0,1,1.0,1.69
6gyg31,motorista,2023.0,4.0,1,1.0,1.6
6gyg31,motorista,2023.0,5.0,1,1.0,1.61
6gyg31,motorista,2024.0,6.0,1,1.0,1.57
6gyg32,motorista,2023.0,3.0,1,0.0,1.17
6gyg33,motorista,2024.0,3.0,1,0.0,1.17
6gyg33,motorista,2024.0,5.0,1,1.0,1.61
6gyg34,motorista,2023.0,1.0,1,0.0,1.98
6gyg34,motorista,2023.0,6.0,1,1.0,1.57
6gyg34,motorista,2024.0,4.0,1,1.0,1.6
6gyg34,motorista,2024.0,6.0,1,1.0,1.57
6gyg35,motorista,2023.0,1.0,1,0.0,1.98
6gyg35,motorista,2023.0,4.0,2,1.0,1.6
6gyg35,motorista,2024.0,5.0,1,2.0,2.21
6gyg36,motorista,2023.0,1.0,1,0.0,1.98
6gyg36,motorista,2023.0,3.0,1,1.0,1.69
6gyg36,motorista,2023.0,6.0,2,1.0,1.57
6gyg36,motorista,2024.0,5.0,1,2.0,2.21
6gyg36,motorista,2024.0,6.0,2,1.0,1.57
6gyg37,motorista,2023.0,2.0,1,0.0,1.23
6gyg37,motorista,2024.0,6.0,1,1.0,1.57
6gyg3j,motorista,2023.0,1.0,1,0.0,1.98
6gyg3k,motorista,2023.0,2.0,1,0.0,1.23
6gyg3m,motorista,2023.0,3.0,1,0.0,1.17
6gyg3n,motorista,2023.0,3.0,1,0.0,1.17
6gyg3n,motorista,2023.0,4.0,1,1.0,1.6
6gyg3n,motorista,2023.0,6.0,1,1.0,1.57
6gyg3n,motorista,2024.0,1.0,1,1.0,2.33
6gyg3n,motorista,2024.0,2.0,1,1.0,1.68
6gyg3n,motorista,2024.0,5.0,1,1.0,1.61
6gyg3n,motorista,2024.0,6.0,2,1.0,1.57
6gyg3p,motorista,2023.0,12.0,1,0.0,1.02
6gyg3p,motorista,2024.0,4.0,1,1.0,1.6
6gyg3r,motorista,2023.0,1.0,1,0.0,1.98
6gyg3r,motorista,2023.0,2.0,1,1.0,1.68
6gyg3r,motorista,2023.0,3.0,1,1.0,1.69
6gyg3r,motorista,2023.0,5.0,1,1.0,1.61
6gyg3w,motorista,2023.0,5.0,1,0.0,1.1
6gyg40,motorista,2023.0,5.0,1,0.0,1.1
6gyg41,motorista,2024.0,4.0,1,0.0,1.09
6gyg45,motorista,2023.0,1.0,1,0.0,1.98
6gyg4p,motorista,2024.0,2.0,1,0.0,1.23
6gyg4t,motorista,2023.0,2.0,1,0.0,1.23
6gyg4t,motorista,2024.0,1.0,1,1.0,2.33
6gyg4t,motorista,2024.0,5.0,1,1.0,1.61
6gyg5j,motorista,2023.0,2.0,1,0.0,1.23
6gyg63,motorista,2023.0,3.0,1,0.0,1.17
6gyg63,motorista,2024.0,2.0,1,1.0,1.68
6gyg63,motorista,2024.0,3.0,1,1.0,1.69
6gyg68,motorista,2023.0,1.0,2,0.0,1.98
6gyg6c,motorista,2023.0,3.0,1,0.0,1.17
6gyg6c,motorista,2024.0,3.0,1,1.0,1.69
6gyg6c,pedestre,2024.0,5.0,1,0.0,1.1
6gyg6f,motorista,2024.0,4.0,1,0.0,1.09
6gyg72,motorista,2023.0,1.0,1,0.0,1.98
6gyg79,motorista,2024.0,1.0,1,0.0,1.98
6gyg7c,motorista,2023.0,3.0,1,0.0,1.17
6gyg7c,motorista,2023.0,5.0,1,1.0,1.61
6gyg7e,motorista,2023.0,4.0,1,0.0,1.09
6gyg7f,motorista,2014.0,11.0,1,0.0,1.01
6gyg7f,motorista,2023.0,1.0,2,1.0,2.33
6gyg7f,motorista,2023.0,2.0,1,2.0,2.23
6gyg7f,motorista,2023.0,3.0,1,1.0,1.69
6gyg7f,motorista,2023.0,5.0,1,1.0,1.61
6gyg7f,motorista,2024.0,3.0,1,1.0,1.69
6gyg7f,motorista,2024.0,4.0,2,1.0,1.6
6gyg7f,motorista,2024.0,5.0,3,2.0,2.21
6gyg7f,motorista,2024.0,6.0,1,3.0,2.66
6gyg7g,motorista,2022.0,9.0,1,0.0,0.99
6gyg7g,motorista,2023.0,1.0,3,1.0,2.33
6gyg7g,motorista,2023.0,2.0,3,3.0,2.81
6gyg7g,motorista,2023.0,3.0,3,3.0,3.01
6gyg7g,motorista,2023.0,4.0,2,3.0,2.74
6gyg7g,motorista,2023.0,5.0,2,2.0,2.21
6gyg7g,motorista,2023.0,6.0,1,2.0,2.17
6gyg7g,motorista,2023.0,12.0,1,1.0,1.11
6gyg7g,motorista,2024.0,1.0,3,1.0,2.33
6gyg7g,motorista,2024.0,2.0,5,3.0,2.81
6gyg7g,motorista,2024.0,3.0,1,5.0,4.41
6gyg7g,motorista,2024.0,4.0,3,1.0,1.6
6gyg7g,motorista,2024.0,5.0,1,3.0,2.81
6gyg7g,motorista,2024.0,6.0,1,1.0,1.57
6gyg80,motorista,2023.0,2.0,1,0.0,1.23
6gyg80,motorista,2023.0,3.0,1,1.0,1.69
6gyg80,motorista,2023.0,4.0,1,1.0,1.6
6gyg80,motorista,2023.0,5.0,1,1.0,1.61
6gyg80,motorista,2023.0,6.0,3,1.0,1.57
6gyg80,motorista,2024.0,2.0,1,3.0,2.81
6gyg80,motorista,2024.0,4.0,1,1.0,1.6
6gyg80,motorista,2024.0,5.0,2,1.0,1.61
6gyg80,motorista,2024.0,6.0,1,2.0,2.17
6gyg81,motorista,2023.0,1.0,1,0.0,1.98
6gyg81,motorista,2023.0,2.0,3,1.0,1.68
6gyg81,motorista,2023.0,4.0,2,3.0,2.74
6gyg81,motorista,2023.0,5.0,2,2.0,2.21
6gyg81,motorista,2023.0,6.0,1,2.0,2.17
6gyg81,motorista,2024.0,2.0,1,1.0,1.68
6gyg81,motorista,2024.0,5.0,3,1.0,1.61
6gyg81,motorista,2024.0,6.0,1,3.0,2.66
6gyg82,motorista,2023.0,2.0,4,0.0,1.23
6gyg82,motorista,2023.0,4.0,1,4.0,3.3
6gyg82,motorista,2024.0,3.0,2,1.0,1.69
6gyg82,motorista,2024.0,4.0,1,2.0,2.13
6gyg83,motorista,2023.0,1.0,4,0.0,1.98
6gyg83,motorista,2023.0,2.0,4,4.0,3.3
6gyg83,motorista,2023.0,3.0,1,4.0,3.42
6gyg83,motorista,2023.0,5.0,1,1.0,1.61
6gyg83,motorista,2023.0,6.0,1,1.0,1.57
6gyg83,motorista,2023.0,12.0,1,1.0,1.11
6gyg83,motorista,2024.0,1.0,1,1.0,2.33
6gyg83,motorista,2024.0,2.0,2,1.0,1.68
6gyg83,motorista,2024.0,3.0,1,2.0,2.37
6gyg83,motorista,2024.0,4.0,3,1.0,1.6
6gyg83,motorista,2024.0,5.0,2,3.0,2.81
6gyg83,motorista,2024.0,6.0,1,2.0,2.17
6gyg84,motorista,2023.0,3.0,1,0.0,1.17
6gyg84,motorista,2023.0,4.0,2,1.0,1.6
6gyg84,motorista,2024.0,1.0,1,2.0,2.27
6gyg84,motorista,2024.0,2.0,1,1.0,1.68
6gyg84,motorista,2024.0,3.0,1,1.0,1.69
6gyg84,motorista,2024.0,4.0,1,1.0,1.6
6gyg84,motorista,2024.0,5.0,1,1.0,1.61
6gyg85,motorista,2023.0,5.0,1,0.0,1.1
6gyg85,motorista,2024.0,5.0,1,1.0,1.61
6gyg85,motorista,2024.0,6.0,3,1.0,1.57
6gyg86,motorista,2023.0,1.0,1,0.0,1.98
6gyg86,motorista,2023.0,5.0,1,1.0,1.61
6gyg86,motorista,2023.0,6.0,1,1.0,1.57
6gyg86,motorista,2024.0,1.0,2,1.0,2.33
6gyg86,motorista,2024.0,2.0,1,2.0,2.23
6gyg86,motorista,2024.0,3.0,1,1.0,1.69
6gyg86,motorista,2024.0,4.0,2,1.0,1.6
6gyg86,motorista,2024.0,5.0,3,2.0,2.21
6gyg86,motorista,2024.0,6.0,1,3.0,2.66
6gyg87,motorista,2023.0,3.0,2,0.0,1.17
6gyg87,motorista,2023.0,6.0,1,2.0,2.17
6gyg88,motorista,2023.0,2.0,1,0.0,1.23
6gyg88,motorista,2023.0,3.0,1,1.0,1.69
6gyg88,motorista,2024.0,4.0,1,1.0,1.6
6gyg88,motorista,2024.0,5.0,1,1.0,1.61
6gyg88,motorista,2024.0,6.0,1,1.0,1.57
6gyg89,motorista,2023.0,3.0,1,0.0,1.17
6gyg89,motorista,2024.0,5.0,1,1.0,1.61
6gyg8b,motorista,2023.0,4.0,1,0.0,1.09
6gyg8b,motorista,2024.0,2.0,1,1.0,1.68
6gyg8b,motorista,2024.0,3.0,1,1.0,1.69
6gyg8b,motorista,2024.0,6.0,1,1.0,1.57
6gyg8c,motorista,2023.0,2.0,1,0.0,1.23
6gyg8c,motorista,2023.0,4.0,1,1.0,1.6
6gyg8c,motorista,2024.0,4.0,1,1.0,1.6
6gyg8c,motorista,2024.0,5.0,1,1.0,1.61
6gyg8d,motorista,2023.0,2.0,1,0.0,1.23
6gyg8d,motorista,2023.0,4.0,1,1.0,1.6
6gyg8d,motorista,2023.0,6.0,1,1.0,1.57
6gyg8d,motorista,2024.0,1.0,1,1.0,2.33
6gyg8d,motorista,2024.0,2.0,1,1.0,1.68
6gyg8d,motorista,2024.0,3.0,1,1.0,1.69
6gyg8d,motorista,2024.0,6.0,1,1.0,1.57
6gyg8e,motorista,2023.0,1.0,2,0.0,1.98
6gyg8e,motorista,2023.0,3.0,2,2.0,2.37
6gyg8e,motorista,2024.0,1.0,1,2.0,2.27
6gyg8e,motorista,2024.0,3.0,1,1.0,1.69
6gyg8e,motorista,2024.0,4.0,1,1.0,1.6
6gyg8e,motorista,2024.0,6.0,2,1.0,1.57
6gyg8f,motorista,2024.0,1.0,1,0.0,1.98
6gyg8f,motorista,2024.0,3.0,1,1.0,1.69
6gyg8g,motorista,2023.0,4.0,2,0.0,1.09
6gyg8g,motorista,2024.0,1.0,1,2.0,2.27
6gyg8g,motorista,2024.0,3.0,1,1.0,1.69
6gyg8g,motorista,2024.0,4.0,1,1.0,1.6
6gyg8g,motorista,2024.0,5.0,1,1.0,1.61
6gyg8h,motorista,2023.0,3.0,1,0.0,1.17
6gyg8h,motorista,2024.0,1.0,1,1.0,2.33
6gyg8h,motorista,2024.0,2.0,3,1.0,1.68
6gyg8h,motorista,2024.0,6.0,1,3.0,2.66
6gyg8j,motorista,2022.0,11.0,1,0.0,1.01
6gyg8j,motorista,2023.0,3.0,1,1.0,1.69
6gyg8j,motorista,2023.0,4.0,1,1.0,1.6
6gyg8j,motorista,2023.0,5.0,1,1.0,1.61
6gyg8j,motorista,2024.0,3.0,2,1.0,1.69
6gyg8j,motorista,2024.0,4.0,1,2.0,2.13
6gyg8j,motorista,2024.0,6.0,3,1.0,1.57
6gyg8k,motorista,2023.0,5.0,1,0.0,1.1
6gyg8k,motorista,2024.0,2.0,1,1.0,1.68
6gyg8k,motorista,2024.0,6.0,1,1.0,1.57
6gyg8m,motorista,2023.0,3.0,3,0.0,1.17
6gyg8m,motorista,2023.0,5.0,1,3.0,2.81
6gyg8m,motorista,2023.0,12.0,1,1.0,1.11
6gyg8m,motorista,2024.0,1.0,1,1.0,2.33
6gyg8m,motorista,2024.0,4.0,1,1.0,1.6
6gyg8m,motorista,2024.0,5.0,1,1.0,1.61
6gyg8m,motorista,2024.0,6.0,1,1.0,1.57
6gyg8n,motorista,2023.0,1.0,1,0.0,1.98
6gyg8n,motorista,2024.0,3.0,1,1.0,1.69
6gyg8n,motorista,2024.0,5.0,4,1.0,1.61
6gyg8n,motorista,2024.0,6.0,1,4.0,3.17
6gyg8p,motorista,2023.0,1.0,1,0.0,1.98
6gyg8p,motorista,2023.0,4.0,1,1.0,1.6
6gyg8q,motorista,2023.0,4.0,2,0.0,1.09
6gyg8s,motorista,2024.0,1.0,1,0.0,1.98
6gyg8t,motorista,2023.0,3.0,1,0.0,1.17
6gyg8t,motorista,2023.0,4.0,1,1.0,1.6
6gyg8t,motorista,2023.0,5.0,1,1.0,1.61
6gyg8t,motorista,2024.0,4.0,1,1.0,1.6
6gyg8t,motorista,2024.0,5.0,1,1.0,1.61
6gyg8u,motorista,2023.0,5.0,1,0.0,1.1
6gyg8u,motorista,2023.0,6.0,2,1.0,1.57
6gyg8u,motorista,2024.0,6.0,1,2.0,2.17
6gyg90,motorista,2023.0,1.0,1,0.0,1.98
6gyg90,motorista,2024.0,1.0,1,1.0,2.33
6gyg91,motorista,2024.0,4.0,1,0.0,1.09
6gyg91,motorista,2024.0,5.0,1,1.0,1.61
6gyg91,motorista,2024.0,6.0,1,1.0,1.57
6gyg92,motorista,2023.0,2.0,1,0.0,1.23
6gyg92,motorista,2023.0,3.0,1,1.0,1.69
6gyg92,motorista,2024.0,5.0,1,1.0,1.61
6gyg92,motorista,2024.0,6.0,1,1.0,1.57
6gyg93,motorista,2024.0,3.0,1,0.0,1.17
6gyg95,motorista,2023.0,2.0,1,0.0,1.23
6gyg96,motorista,2024.0,2.0,1,0.0,1.23
6gyg97,motorista,2023.0,4.0,1,0.0,1.09
6gyg97,motorista,2023.0,5.0,1,1.0,1.61
6gyg97,motorista,2024.0,5.0,1,1.0,1.61
6gyg98,motorista,2022.0,12.0,1,0.0,1.02
6gyg9g,motorista,2023.0,2.0,1,0.0,1.23
6gyg9g,motorista,2024.0,6.0,1,1.0,1.57
6gygbn,motorista,2024.0,1.0,1,0.0,1.98
6gygbn,motorista,2024.0,4.0,1,1.0,1.6
6gygbn,motorista,2024.0,6.0,1,1.0,1.57
6gygbp,motorista,2023.0,2.0,1,0.0,1.23
6gygbq,motorista,2023.0,2.0,1,0.0,1.23
6gygbq,motorista,2024.0,1.0,1,1.0,2.33
6gygcq,motorista,2023.0,1.0,1,0.0,1.98
6gyge4,motorista,2024.0,5.0,1,0.0,1.1
6gygec,motorista,2024.0,2.0,1,0.0,1.23
6gygec,motorista,2024.0,5.0,1,1.0,1.61
6gygee,motorista,2023.0,1.0,1,0.0,1.98
6gygek,motorista,2023.0,5.0,1,0.0,1.1
6gyger,motorista,2023.0,1.0,1,0.0,1.98
6gyger,motorista,2024.0,3.0,1,1.0,1.69
6gygeu,motorista,2023.0,2.0,1,0.0,1.23
6gygeu,motorista,2024.0,6.0,1,1.0,1.57
6gygev,motorista,2023.0,3.0,1,0.0,1.17
6gygev,motorista,2023.0,6.0,2,1.0,1.57
6gygev,motorista,2024.0,4.0,1,2.0,2.13
6gygev,motorista,2024.0,6.0,1,1.0,1.57
